UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; ANA0358 ;03-06-2020 23:59:59;10;true
; ANA0359 ;03-06-2020 23:59:59;10;true
; ANA0360 ;03-06-2020 23:59:59;10;true
; ANA0361 ;03-06-2020 23:59:59;10;true
; ANA0362 ;03-06-2020 23:59:59;10;true
; ANA0363 ;03-06-2020 23:59:59;10;true
; ANA0364 ;03-06-2020 23:59:59;10;true
; ANA0365 ;03-06-2020 23:59:59;10;true
; ANA0366 ;03-06-2020 23:59:59;10;true
; ANA0367 ;03-06-2020 23:59:59;10;true
; ANA0368 ;03-06-2020 23:59:59;10;true
; ANA0369 ;03-06-2020 23:59:59;10;true
; ANA0370 ;03-06-2020 23:59:59;10;true
; ANA0371 ;03-06-2020 23:59:59;10;true
; ANA0372 ;03-06-2020 23:59:59;10;true
; ANA0373 ;03-06-2020 23:59:59;10;true
; ANA0374 ;03-06-2020 23:59:59;10;true
; ANA0375 ;03-06-2020 23:59:59;10;true
; ANA0376 ;03-06-2020 23:59:59;10;true
; ANA0377 ;03-06-2020 23:59:59;10;true
; ANA0378 ;03-06-2020 23:59:59;10;true
; ANA0379 ;03-06-2020 23:59:59;10;true
; ANA0380 ;03-06-2020 23:59:59;10;true
; ANA0381 ;03-06-2020 23:59:59;10;true
; ANA0382 ;03-06-2020 23:59:59;10;true
; ANA0383 ;03-06-2020 23:59:59;10;true
; ANA0384 ;03-06-2020 23:59:59;10;true
; ANA0385 ;03-06-2020 23:59:59;10;true
; ANA0386 ;03-06-2020 23:59:59;10;true
; ANA0387 ;03-06-2020 23:59:59;10;true
; ANA0388 ;03-06-2020 23:59:59;10;true
; ANA0389 ;03-06-2020 23:59:59;10;true
; ANA0390 ;03-06-2020 23:59:59;10;true
; ANA0391 ;03-06-2020 23:59:59;10;true
; ANA0392 ;03-06-2020 23:59:59;10;true
; ANA0393 ;03-06-2020 23:59:59;10;true
; ANA0394 ;03-06-2020 23:59:59;10;true
; ANA0395 ;03-06-2020 23:59:59;10;true
; ANA0396 ;03-06-2020 23:59:59;10;true
; ANA0397 ;03-06-2020 23:59:59;10;true
; ANA0398 ;03-06-2020 23:59:59;10;true
; ANA0399 ;03-06-2020 23:59:59;10;true
; ANA0400 ;03-06-2020 23:59:59;10;true
; ANA0401 ;03-06-2020 23:59:59;10;true
; ANA0402 ;03-06-2020 23:59:59;10;true
; ANA0403 ;03-06-2020 23:59:59;10;true
; ANA0404 ;03-06-2020 23:59:59;10;true
; ANA0405 ;03-06-2020 23:59:59;10;true
; ANA0406 ;03-06-2020 23:59:59;10;true
; ANA0407 ;03-06-2020 23:59:59;10;true
; ANA0408 ;03-06-2020 23:59:59;10;true
; ANA0409 ;03-06-2020 23:59:59;10;true
; ANA0411 ;03-06-2020 23:59:59;10;true
; ANA0412 ;03-06-2020 23:59:59;10;true
; ANA0413 ;03-06-2020 23:59:59;10;true
; ANA0414 ;03-06-2020 23:59:59;10;true
; ANA0415 ;03-06-2020 23:59:59;10;true
; ANA0416 ;03-06-2020 23:59:59;10;true
; ANA0417 ;03-06-2020 23:59:59;10;true
; ANA0418 ;03-06-2020 23:59:59;10;true
; ANA0419 ;03-06-2020 23:59:59;10;true
; ANA0420 ;03-06-2020 23:59:59;10;true
; ANA0421 ;03-06-2020 23:59:59;10;true
; ANA0422 ;03-06-2020 23:59:59;10;true
; ANA0423 ;03-06-2020 23:59:59;10;true
; ANA0424 ;03-06-2020 23:59:59;10;true
; ANA0425 ;03-06-2020 23:59:59;10;true
; ANA0426 ;03-06-2020 23:59:59;10;true
; ANA0427 ;03-06-2020 23:59:59;10;true
; ANA0428 ;03-06-2020 23:59:59;10;true
; ANA0429 ;03-06-2020 23:59:59;10;true
; ANA0430 ;03-06-2020 23:59:59;10;true
; ANA0431 ;03-06-2020 23:59:59;10;true
; ANA0432 ;03-06-2020 23:59:59;10;true
; ANA0433 ;03-06-2020 23:59:59;10;true
; ANA0434 ;03-06-2020 23:59:59;10;true
; ANA0435 ;03-06-2020 23:59:59;10;true
; ANA0436 ;03-06-2020 23:59:59;10;true
; ANA0437 ;03-06-2020 23:59:59;10;true
; ANA0438 ;03-06-2020 23:59:59;10;true
; ANA0439 ;03-06-2020 23:59:59;10;true
; ANA0440 ;03-06-2020 23:59:59;10;true
; ANA0441 ;03-06-2020 23:59:59;10;true
; ANA0442 ;03-06-2020 23:59:59;10;true
; ANA0443 ;03-06-2020 23:59:59;10;true
; ANA0444 ;03-06-2020 23:59:59;10;true
; ANA0445 ;03-06-2020 23:59:59;10;true
; ANA0446 ;03-06-2020 23:59:59;10;true
; ANA0447 ;03-06-2020 23:59:59;10;true
; ANA0448 ;03-06-2020 23:59:59;10;true
; ANA0449 ;03-06-2020 23:59:59;10;true
; ANA0450 ;03-06-2020 23:59:59;10;true
; ANA0451 ;03-06-2020 23:59:59;10;true
; ANA0452 ;03-06-2020 23:59:59;10;true
; ANA0453 ;03-06-2020 23:59:59;10;true
; ANA0454 ;03-06-2020 23:59:59;10;true
; ANA0455 ;03-06-2020 23:59:59;10;true
; ANA0456 ;03-06-2020 23:59:59;10;true
; ANA0457 ;03-06-2020 23:59:59;10;true
; ANA0458 ;03-06-2020 23:59:59;10;true
; ANA0459 ;03-06-2020 23:59:59;10;true
; ANA0460 ;03-06-2020 23:59:59;10;true
; ANA0461 ;03-06-2020 23:59:59;10;true
; ANA0462 ;03-06-2020 23:59:59;10;true
; ANA0463 ;03-06-2020 23:59:59;10;true
; ANA0464 ;03-06-2020 23:59:59;10;true
; ANA0465 ;03-06-2020 23:59:59;10;true
; ANA0466 ;03-06-2020 23:59:59;10;true
; ANA0467 ;03-06-2020 23:59:59;10;true
; ANA0468 ;03-06-2020 23:59:59;10;true
; ANA0469 ;03-06-2020 23:59:59;10;true
; ANA0470 ;03-06-2020 23:59:59;10;true
