UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
;JUNTOS0297;03-06-2020 23:59:59;10;true
;JUNTOS0298;03-06-2020 23:59:59;10;true
;JUNTOS0299;03-06-2020 23:59:59;10;true
;JUNTOS0300;03-06-2020 23:59:59;10;true
;JUNTOS0301;03-06-2020 23:59:59;10;true
;JUNTOS0302;03-06-2020 23:59:59;10;true
;JUNTOS0303;03-06-2020 23:59:59;10;true
;JUNTOS0304;03-06-2020 23:59:59;10;true
;JUNTOS0305;03-06-2020 23:59:59;10;true
;JUNTOS0306;03-06-2020 23:59:59;10;true
;JUNTOS0307;03-06-2020 23:59:59;10;true
;JUNTOS0308;03-06-2020 23:59:59;10;true
;JUNTOS0309;03-06-2020 23:59:59;10;true
;JUNTOS0310;03-06-2020 23:59:59;10;true
;JUNTOS0311;03-06-2020 23:59:59;10;true
;JUNTOS0312;03-06-2020 23:59:59;10;true
;JUNTOS0313;03-06-2020 23:59:59;10;true
;JUNTOS0314;03-06-2020 23:59:59;10;true
;JUNTOS0315;03-06-2020 23:59:59;10;true
;JUNTOS0316;03-06-2020 23:59:59;10;true
;JUNTOS0317;03-06-2020 23:59:59;10;true
;JUNTOS0318;03-06-2020 23:59:59;10;true
;JUNTOS0319;03-06-2020 23:59:59;10;true
;JUNTOS0320;03-06-2020 23:59:59;10;true
;JUNTOS0321;03-06-2020 23:59:59;10;true
;JUNTOS0322;03-06-2020 23:59:59;10;true
;JUNTOS0323;03-06-2020 23:59:59;10;true
;JUNTOS0324;03-06-2020 23:59:59;10;true
;JUNTOS0325;03-06-2020 23:59:59;10;true
;JUNTOS0326;03-06-2020 23:59:59;10;true
;JUNTOS0327;03-06-2020 23:59:59;10;true
;JUNTOS0328;03-06-2020 23:59:59;10;true
;JUNTOS0329;03-06-2020 23:59:59;10;true
;JUNTOS0330;03-06-2020 23:59:59;10;true
;JUNTOS0331;03-06-2020 23:59:59;10;true
;JUNTOS0332;03-06-2020 23:59:59;10;true
;JUNTOS0333;03-06-2020 23:59:59;10;true
;JUNTOS0334;03-06-2020 23:59:59;10;true
;JUNTOS0335;03-06-2020 23:59:59;10;true
;JUNTOS0336;03-06-2020 23:59:59;10;true
;JUNTOS0337;03-06-2020 23:59:59;10;true
;JUNTOS0338;03-06-2020 23:59:59;10;true
;JUNTOS0339;03-06-2020 23:59:59;10;true
;JUNTOS0340;03-06-2020 23:59:59;10;true
;JUNTOS0341;03-06-2020 23:59:59;10;true
;JUNTOS0342;03-06-2020 23:59:59;10;true
;JUNTOS0343;03-06-2020 23:59:59;10;true
;JUNTOS0344;03-06-2020 23:59:59;10;true
;JUNTOS0345;03-06-2020 23:59:59;10;true
;JUNTOS0346;03-06-2020 23:59:59;10;true
;JUNTOS0347;03-06-2020 23:59:59;10;true
;JUNTOS0348;03-06-2020 23:59:59;10;true
;JUNTOS0349;03-06-2020 23:59:59;10;true
;JUNTOS0350;03-06-2020 23:59:59;10;true
;JUNTOS0351;03-06-2020 23:59:59;10;true
;JUNTOS0352;03-06-2020 23:59:59;10;true
;JUNTOS0353;03-06-2020 23:59:59;10;true
;JUNTOS0354;03-06-2020 23:59:59;10;true
;JUNTOS0355;03-06-2020 23:59:59;10;true
;JUNTOS0356;03-06-2020 23:59:59;10;true
;JUNTOS0357;03-06-2020 23:59:59;10;true
;JUNTOS0358;03-06-2020 23:59:59;10;true
;JUNTOS0359;03-06-2020 23:59:59;10;true
;JUNTOS0360;03-06-2020 23:59:59;10;true
;JUNTOS0361;03-06-2020 23:59:59;10;true
;JUNTOS0362;03-06-2020 23:59:59;10;true
;JUNTOS0363;03-06-2020 23:59:59;10;true
;JUNTOS0364;03-06-2020 23:59:59;10;true
;JUNTOS0365;03-06-2020 23:59:59;10;true
;JUNTOS0366;03-06-2020 23:59:59;10;true
;JUNTOS0367;03-06-2020 23:59:59;10;true
;JUNTOS0368;03-06-2020 23:59:59;10;true
;JUNTOS0369;03-06-2020 23:59:59;10;true
;JUNTOS0370;03-06-2020 23:59:59;10;true
;JUNTOS0371;03-06-2020 23:59:59;10;true
;JUNTOS0372;03-06-2020 23:59:59;10;true
;JUNTOS0373;03-06-2020 23:59:59;10;true
;JUNTOS0374;03-06-2020 23:59:59;10;true
;JUNTOS0375;03-06-2020 23:59:59;10;true
;JUNTOS0376;03-06-2020 23:59:59;10;true
;JUNTOS0377;03-06-2020 23:59:59;10;true
;JUNTOS0378;03-06-2020 23:59:59;10;true
;JUNTOS0379;03-06-2020 23:59:59;10;true
