UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; VM11655-1 ;03-06-2020 23:59:59;10;true
; VM11655-2 ;03-06-2020 23:59:59;10;true
; VM11655-3 ;03-06-2020 23:59:59;10;true
; VM11655-4 ;03-06-2020 23:59:59;10;true
; VM11655-5 ;03-06-2020 23:59:59;10;true
; VM11670-1 ;03-06-2020 23:59:59;10;true
; VM11670-2 ;03-06-2020 23:59:59;10;true
; VM11670-3 ;03-06-2020 23:59:59;10;true
; VM11670-4 ;03-06-2020 23:59:59;10;true
; VM11670-5 ;03-06-2020 23:59:59;10;true
; VM11718-1 ;03-06-2020 23:59:59;10;true
; VM11718-2 ;03-06-2020 23:59:59;10;true
; VM11718-3 ;03-06-2020 23:59:59;10;true
; VM11718-4 ;03-06-2020 23:59:59;10;true
; VM11718-5 ;03-06-2020 23:59:59;10;true
; VM117238-1 ;03-06-2020 23:59:59;10;true
; VM117238-2 ;03-06-2020 23:59:59;10;true
; VM117238-3 ;03-06-2020 23:59:59;10;true
; VM117238-4 ;03-06-2020 23:59:59;10;true
; VM117238-5 ;03-06-2020 23:59:59;10;true
; VM117298-1 ;03-06-2020 23:59:59;10;true
; VM117298-2 ;03-06-2020 23:59:59;10;true
; VM117298-3 ;03-06-2020 23:59:59;10;true
; VM117298-4 ;03-06-2020 23:59:59;10;true
; VM117298-5 ;03-06-2020 23:59:59;10;true
; VM117718-1 ;03-06-2020 23:59:59;10;true
; VM117718-2 ;03-06-2020 23:59:59;10;true
; VM117718-3 ;03-06-2020 23:59:59;10;true
; VM117718-4 ;03-06-2020 23:59:59;10;true
; VM117718-5 ;03-06-2020 23:59:59;10;true
; VM11777-1 ;03-06-2020 23:59:59;10;true
; VM11777-2 ;03-06-2020 23:59:59;10;true
; VM11777-3 ;03-06-2020 23:59:59;10;true
; VM11777-4 ;03-06-2020 23:59:59;10;true
; VM11777-5 ;03-06-2020 23:59:59;10;true
; VM117818-1 ;03-06-2020 23:59:59;10;true
; VM117818-2 ;03-06-2020 23:59:59;10;true
; VM117818-3 ;03-06-2020 23:59:59;10;true
; VM117818-4 ;03-06-2020 23:59:59;10;true
; VM117818-5 ;03-06-2020 23:59:59;10;true
; VM11796-1 ;03-06-2020 23:59:59;10;true
; VM11796-2 ;03-06-2020 23:59:59;10;true
; VM11796-3 ;03-06-2020 23:59:59;10;true
; VM11796-4 ;03-06-2020 23:59:59;10;true
; VM11796-5 ;03-06-2020 23:59:59;10;true
; VM118578-1 ;03-06-2020 23:59:59;10;true
; VM118578-2 ;03-06-2020 23:59:59;10;true
; VM118578-3 ;03-06-2020 23:59:59;10;true
; VM118578-4 ;03-06-2020 23:59:59;10;true
; VM118578-5 ;03-06-2020 23:59:59;10;true
; VM11929-1 ;03-06-2020 23:59:59;10;true
; VM11929-2 ;03-06-2020 23:59:59;10;true
; VM11929-3 ;03-06-2020 23:59:59;10;true
; VM11929-4 ;03-06-2020 23:59:59;10;true
; VM11929-5 ;03-06-2020 23:59:59;10;true
; VM119578-1 ;03-06-2020 23:59:59;10;true
