UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; A0410 ;03-06-2020 23:59:59;10;true
; A0411 ;03-06-2020 23:59:59;10;true
; A0412 ;03-06-2020 23:59:59;10;true
; A0413 ;03-06-2020 23:59:59;10;true
; A0414 ;03-06-2020 23:59:59;10;true
; A0415 ;03-06-2020 23:59:59;10;true
; A0416 ;03-06-2020 23:59:59;10;true
; A0417 ;03-06-2020 23:59:59;10;true
; A0418 ;03-06-2020 23:59:59;10;true
; A0419 ;03-06-2020 23:59:59;10;true
; A0420 ;03-06-2020 23:59:59;10;true
; A0421 ;03-06-2020 23:59:59;10;true
; A0422 ;03-06-2020 23:59:59;10;true
; A0423 ;03-06-2020 23:59:59;10;true
; A0424 ;03-06-2020 23:59:59;10;true
; A0425 ;03-06-2020 23:59:59;10;true
; A0426 ;03-06-2020 23:59:59;10;true
; A0427 ;03-06-2020 23:59:59;10;true
; A0428 ;03-06-2020 23:59:59;10;true
; A0429 ;03-06-2020 23:59:59;10;true
; A0430 ;03-06-2020 23:59:59;10;true
; A0431 ;03-06-2020 23:59:59;10;true
; A0432 ;03-06-2020 23:59:59;10;true
; A0433 ;03-06-2020 23:59:59;10;true
; A0434 ;03-06-2020 23:59:59;10;true
; A0435 ;03-06-2020 23:59:59;10;true
; A0436 ;03-06-2020 23:59:59;10;true
; A0437 ;03-06-2020 23:59:59;10;true
; A0438 ;03-06-2020 23:59:59;10;true
; A0439 ;03-06-2020 23:59:59;10;true
; A0440 ;03-06-2020 23:59:59;10;true
; A0441 ;03-06-2020 23:59:59;10;true
; A0442 ;03-06-2020 23:59:59;10;true
; A0443 ;03-06-2020 23:59:59;10;true
; A0444 ;03-06-2020 23:59:59;10;true
; A0445 ;03-06-2020 23:59:59;10;true
; A0446 ;03-06-2020 23:59:59;10;true
; A0447 ;03-06-2020 23:59:59;10;true
; A0448 ;03-06-2020 23:59:59;10;true
; A0449 ;03-06-2020 23:59:59;10;true
; A0450 ;03-06-2020 23:59:59;10;true
; A0451 ;03-06-2020 23:59:59;10;true
; A0452 ;03-06-2020 23:59:59;10;true
; A0453 ;03-06-2020 23:59:59;10;true
; A0454 ;03-06-2020 23:59:59;10;true
; A0455 ;03-06-2020 23:59:59;10;true
; A0456 ;03-06-2020 23:59:59;10;true
; A0457 ;03-06-2020 23:59:59;10;true
; A0458 ;03-06-2020 23:59:59;10;true
; A0459 ;03-06-2020 23:59:59;10;true
; A0460 ;03-06-2020 23:59:59;10;true
; A0461 ;03-06-2020 23:59:59;10;true
; A0462 ;03-06-2020 23:59:59;10;true
; A0463 ;03-06-2020 23:59:59;10;true
; A0464 ;03-06-2020 23:59:59;10;true
; A0465 ;03-06-2020 23:59:59;10;true
